averageRating,vote_average,numVotes,vote_count,budget,revenue,runtime,genres,original_language,title,release_year
5.9,6.2,4003,102,3000000,7100000,91,"Comedy, Fantasy, Music",en,Cinderfella,1960.0
5.7,5.824,8829,102,20000000,37672350,124,"Comedy, Drama, Romance",en,How Stella Got Her Groove Back,1998.0
5.7,6.377,3153,102,3000000,1292773,87,Thriller,es,4x4,2019.0
7.4,6.931,1961,102,170000,22834,86,Documentary,es,Sad Hill Unearthed,2017.0
7.5,7.23,8933,102,187000,451000,76,Drama,en,Baby Face,1933.0
7.1,6.662,11019,102,700000,1667192,97,"Drama, Crime",en,L.I.E.,2001.0
6.6,6.539,2713,102,2552781,13300000,120,"Crime, Drama, Mystery, Thriller",fr,The Body of My Enemy,1976.0
5.6,5.426,6245,102,2000000,34000000,76,"Adventure, Fantasy, Animation, Comedy, Family",en,The Care Bears Movie,1985.0
7.0,6.52,6995,102,300000,6344,80,Western,en,Forty Guns,1957.0
5.4,6.1,6385,102,26000000,13022756,98,"Comedy, Drama, Family",en,How to Eat Fried Worms,2006.0
5.8,5.515,8306,101,35000000,14587732,115,"Action, War",en,Flight of the Intruder,1991.0
7.3,7.158,4910,101,50,646,113,"Drama, Mystery",zh,Kaili Blues,2016.0
6.8,6.079,10715,101,10000000,2033946,125,"Drama, Romance",en,Mammoth,2009.0
6.3,5.99,8831,101,15000000,3038499,99,"Mystery, Thriller",en,China Moon,1994.0
7.2,6.673,9816,101,3000000,11718595,100,"Comedy, Documentary, Music",en,Dave Chappelle's Block Party,2005.0
5.2,5.723,6573,101,30000000,4197729,108,"Drama, Action, Thriller, Crime",en,Gloria,1999.0
6.9,6.838,1986,101,10750000,12197574,78,"Family, Animation",fr,Zarafa,2012.0
3.8,5.297,18,101,80000000,2600000,88,"Science Fiction, Action, Adventure",en,Inhumans: The First Chapter,2017.0
6.1,5.861,5188,101,17000000,2000000,102,"Adventure, Comedy, Thriller",en,Roar,1981.0
6.0,5.7,4764,101,4000000,355688,119,"Comedy, Drama",en,Another Happy Day,2011.0
7.2,6.688,8897,101,42000,241816,90,Drama,en,George Washington,2000.0
6.5,6.644,10871,101,8000000,27362712,109,"Comedy, Romance",en,Brown Sugar,2002.0
6.0,6.1,5271,101,10000000,14061361,83,"Action, Drama, Crime",en,The Perfect Weapon,1991.0
6.4,7.055,4758,100,5900000,33800000,112,"Drama, Action, Science Fiction",ja,Shin Ultraman,2022.0
6.2,7.14,1834,100,4980190,4628777,98,"Adventure, Family",de,The Crocodiles,2009.0
4.5,4.869,9108,100,8000000,25603,94,"Drama, Romance, Fantasy",en,Passion Play,2011.0
5.0,5.02,7054,100,9000000,10058318,92,"Drama, Action, Crime, Thriller",en,Boiling Point,1993.0
5.3,5.485,5196,100,6000000,12974636,97,"Horror, Science Fiction, Thriller, Comedy",en,Man's Best Friend,1993.0
6.3,6.33,16044,100,5100000,18000000,146,"Romance, Drama, Comedy",hi,Cocktail,2012.0
7.0,7.03,7643,100,20000000,6435260,113,"Comedy, Drama",en,Dream Horse,2021.0
7.4,7.1,8691,100,1107000,2223000,103,"Comedy, Mystery, Crime",en,Another Thin Man,1939.0
5.9,6.61,13768,100,28000000,29637811,98,Comedy,en,80 for Brady,2023.0
6.0,5.85,7775,100,700000,31576,77,Drama,en,The Tracey Fragments,2007.0
7.1,6.99,29228,99,11000000,41000000,130,"Drama, Action",hi,Gabbar Is Back,2015.0
7.6,7.1,23554,99,12000000,19000000,189,"Action, Drama",ta,Sivaji: The Boss,2007.0
8.3,7.54,27554,99,7400000,1300000,172,"Drama, Family, Romance",ml,Bangalore Days,2014.0
2.3,6.8,17713,99,7952450,18473570,144,"Action, Adventure, Thriller",hi,Baaghi 3,2020.0
6.0,5.823,8749,99,1000000,1296971,88,"Comedy, Drama, Romance",en,Paper Heart,2009.0
6.3,5.8,7543,99,200000,2200000,66,"Comedy, Crime",en,She Done Him Wrong,1933.0
4.3,4.768,6509,99,35000000,18012097,88,"Adventure, Comedy, Family",en,The Country Bears,2002.0
7.6,6.535,26524,99,5400000,6500000,130,"Thriller, Drama, Action",hi,Madras Cafe,2013.0
1.7,3.025,19154,99,8300000,1751460,91,Comedy,en,Pledge This!,2006.0
7.3,7.47,2932,99,5000000,134801,86,"Animation, Documentary, History",en,Another Day of Life,2018.0
7.9,6.9,24931,99,700000,2200000,128,"Thriller, Drama, Mystery, Crime",hi,Ugly,2013.0
7.9,7.576,7749,99,382000,20000000,151,"Drama, Romance, War",en,The Big Parade,1925.0
5.6,5.273,6675,98,25000000,11838218,99,Action,en,Most Wanted,1997.0
5.8,5.4,4269,98,11000000,1809527,101,Thriller,fr,The Monk,2011.0
5.4,4.995,6914,98,12000000,4939939,108,"Comedy, Drama",en,Girl 6,1996.0
5.2,4.995,6765,98,900,12097,87,"Horror, Mystery",en,The Last Broadcast,1998.0
4.6,5.316,5065,98,374000,3000000,90,Horror,en,Final Exam,1981.0
4.8,5.393,8108,98,7000000,10229331,96,"Action, Comedy",en,The Wash,2001.0
7.5,7.571,6301,98,2176270,479226,97,Drama,ku,Bekas,2012.0
5.9,5.6,7435,98,24000000,2642983,102,Drama,en,One Night Stand,1997.0
7.2,7.148,10604,98,1200000,14363400,114,"Drama, Music",en,The Buddy Holly Story,1978.0
7.3,7.263,8684,97,2770000,5840000,123,"Drama, Family",en,National Velvet,1945.0
4.1,4.763,8519,97,28000000,21435321,111,Comedy,en,Rhinestone,1984.0
5.5,5.428,8710,97,4000000,39103425,100,"Action, Adventure, Fantasy",en,The Sword and the Sorcerer,1982.0
6.8,6.433,7370,97,1500000,870751,104,"Comedy, Drama, Romance",en,Edge of Seventeen,1998.0
5.6,5.201,6793,97,3000000,18097,92,"Comedy, Drama",en,Women in Trouble,2009.0
5.3,5.119,8529,97,8000000,1465134,139,"Comedy, Drama",en,She Hate Me,2004.0
6.0,6.0,4600,97,25000,25000,95,"Action, Crime, Drama, Thriller",en,Lost in the Sun,2015.0
6.2,6.186,9175,97,3500000,113783,98,"Comedy, Drama",en,Winter Passing,2006.0
2.8,5.063,5667,97,20000000,27450189,85,"Comedy, Family, Animation, Fantasy, Adventure",en,Doogal,2006.0
7.2,6.845,9947,97,539000,1596000,95,"Drama, Crime",en,They Drive by Night,1940.0
5.7,5.62,6612,96,26000000,12454768,116,"Action, Comedy, Romance, Thriller, Drama",en,The Marrying Man,1991.0
5.5,5.214,6287,96,150000,15200000,97,"Action, Drama, Crime",en,Sweet Sweetback's Baadasssss Song,1971.0
6.9,6.2,8704,96,17000000,4836637,98,"Comedy, Drama",en,Diggstown,1992.0
4.4,5.422,4504,96,25000000,12000000,87,"Animation, Drama, Family",en,The King and I,1999.0
6.2,6.4,4107,96,2200000,208000000,105,"Comedy, Adventure, Drama",zh,Lost in Thailand,2012.0
6.8,6.51,8721,96,500000,1800000,96,"Comedy, Music",en,The Cocoanuts,1929.0
6.1,5.799,3987,96,12700000,4408087,110,Drama,fr,Thérèse,2012.0
5.7,5.875,6987,96,22000000,11000863,84,Comedy,en,The Super,1991.0
4.4,5.495,25735,96,23400000,67000000,164,"Romance, Drama, Action",hi,Prem Ratan Dhan Payo,2015.0
6.2,5.2,7116,96,15000000,2281585,112,"Romance, Music, Drama",en,The Company,2003.0
7.0,6.88,1546,96,3500000,1492523,105,"Adventure, Drama",fr,In the Forests of Siberia,2016.0
6.6,6.307,9666,96,1000000,779137,88,"Crime, Drama",en,Panic,2000.0
5.1,5.698,4746,96,2800000,26279000,87,"Comedy, Romance",en,Private Lessons,1981.0
5.9,5.663,8295,95,10000000,29392418,100,"Comedy, Crime",en,A Low Down Dirty Shame,1994.0
7.3,6.574,10845,95,9000000,38200000,103,"Action, Adventure, Comedy, Mystery",en,The In-Laws,1979.0
7.1,6.647,4531,95,2020000,4374994,104,"Comedy, Fantasy",es,The Miracle of P. Tinto,1998.0
6.5,6.16,10131,95,9600000,4386236,144,"Drama, Romance",en,The Lost City,2005.0
6.3,6.0,658,95,495343,1399479,97,Comedy,fr,L'Amour flou,2018.0
3.7,5.537,12554,95,10000000,34500000,150,"Action, Comedy, Romance",hi,Judwaa 2,2017.0
5.4,6.026,3468,95,34600000,45900000,90,Horror,ja,Carved: The Slit-Mouthed Woman,2007.0
6.5,6.653,1570,95,4000000,231719,96,"Family, War, History",en,Zoo,2018.0
6.8,6.147,10826,95,6000000,36800000,157,"Music, Romance, War",en,South Pacific,1958.0
5.9,5.926,8153,95,4000000,18591272,90,"Crime, Action, Drama",en,Empire,2002.0
5.8,5.516,6525,95,1180280,7630000,112,"Drama, War",en,Cavalcade,1933.0
5.3,5.332,8098,95,28000000,358574,126,"Adventure, Drama, History, War",en,Revolution,1985.0
5.6,5.34,6777,94,13000000,8475466,100,"Comedy, Crime",en,Wise Guys,1986.0
6.0,5.946,6029,94,9000000,26055,94,"Fantasy, Action, Comedy, Horror",en,Highway to Hell,1991.0
6.1,5.925,6186,94,2000000,7306,97,"Crime, Drama, Mystery, Thriller",en,Stolen,2009.0
6.7,7.0,5189,94,8520000,56100000,125,"Action, Drama",ko,Confidential Assignment,2017.0
7.0,6.394,6143,94,1800000,1950000,94,"Adventure, Fantasy, Drama, Action, Science Fiction",en,Mighty Joe Young,1949.0
6.0,5.83,4783,94,5400000,64236,94,War,en,In Enemy Hands,2005.0
5.7,6.686,2827,94,916000,6179955,99,"Drama, Action, Crime",en,Lowriders,2017.0
7.5,7.005,9240,94,3,7,88,"Drama, Comedy",fr,My Life in Pink,1997.0
7.0,6.537,13330,94,18000000,14339171,104,"Comedy, Drama, Romance",en,Being Julia,2004.0
5.9,5.8,6138,94,15000000,6600000,110,"Action, Drama, Thriller",en,The Hunted,1995.0
6.7,5.745,16805,94,2700000,5400000,111,"Comedy, Horror",hi,Go Goa Gone,2013.0
6.5,6.021,5619,94,8000000,1868949,94,"Comedy, Romance",en,Undertaking Betty,2002.0
6.8,6.138,8832,94,14000000,206128,104,"Drama, Romance",en,Onegin,1999.0
7.9,7.3,26179,93,10000000,15000000,164,"Action, Science Fiction, Thriller",ta,24,2016.0
6.3,6.172,6941,93,7500000,723000,100,"Crime, Drama",en,Levity,2003.0
5.4,5.435,752,93,10854516,2982559,107,Comedy,fr,My Cousin,2020.0
4.7,5.0,8608,93,18000000,3572443,100,Comedy,en,Major League: Back to the Minors,1998.0
7.5,6.726,9664,93,435000,2156000,111,"Comedy, Drama",en,Dinner at Eight,1933.0
6.7,6.86,4879,93,200005000,445000000,128,"Action, Crime, History",cn,Chasing the Dragon,2017.0
6.2,5.962,4816,92,1500000,398016,90,"Fantasy, Horror, Mystery",fr,Maléfique,2003.0
5.4,5.457,17640,92,6071922,25097277,145,"Comedy, Romance",hi,Housefull 2,2012.0
4.6,4.451,9452,92,6000000,69497,85,Comedy,en,"Surfer, Dude",2008.0
5.1,5.0,5906,92,3520000,562187,97,"Action, Adventure, Science Fiction",en,Steel Dawn,1987.0
6.4,6.429,6831,92,17000000,7603766,106,Drama,en,Losing Isaiah,1995.0
5.6,6.609,9835,92,20000000,27849137,108,"Comedy, Romance",en,Book Club: The Next Chapter,2023.0
8.9,8.082,26077,92,64200,698200,90,Comedy,tr,Tosun Pasha,1976.0
5.0,5.2,5493,92,20000000,1039526,96,"Action, Thriller",en,Unstoppable,2004.0
6.9,6.5,7704,92,950000,814666,103,"Drama, Romance, Science Fiction",en,Charly,1968.0
7.2,6.511,9292,92,30000000,13130349,140,"Drama, History, Action, Thriller",en,Rosewood,1997.0
6.4,5.832,9461,92,7000000,3646994,114,"Drama, Mystery, Thriller, Crime, History",en,The Cat's Meow,2001.0
7.7,6.929,9715,92,952000,1762000,92,"Comedy, Drama",en,Stage Door,1937.0
6.6,6.315,8310,92,11000000,4663501,123,"Drama, Western",en,Don't Come Knocking,2005.0
6.9,6.625,6366,92,1000000,2000000,107,"Action, Crime, Drama",en,Dillinger,1973.0
5.5,5.516,5714,91,780000,1500000,93,"Action, Comedy",en,Cannonball,1976.0
6.2,5.544,10413,91,3000000,2037545,101,"Drama, Romance",en,We Don't Live Here Anymore,2004.0
4.2,5.088,2953,91,3000000,193908,96,"Action, Thriller",en,9 Bullets,2022.0
3.9,5.8,1342,91,2500000,8866,80,Thriller,en,Masquerade,2021.0
6.6,5.846,10094,91,5000000,13100000,112,"Comedy, Music",en,Bye Bye Birdie,1963.0
6.9,6.385,7120,91,2500000,622644,124,"Drama, Thriller",ru,How I Ended This Summer,2010.0
6.6,6.813,6049,91,115000,3700000,115,"Drama, War",en,Operation Crossbow,1965.0
5.6,5.445,8223,91,12000000,4166918,94,"Drama, Action, Thriller, Crime",en,Playing God,1997.0
7.4,7.253,8315,91,991000,2168000,109,"Comedy, Music, Romance",en,Shall We Dance,1937.0
5.6,5.714,5272,91,25000000,6939946,95,Comedy,en,Almost an Angel,1990.0
3.5,3.374,6059,91,800000,36026,93,Comedy,en,Not Cool,2014.0
6.8,6.511,7692,91,4895000,3500000,101,"Crime, Comedy",en,The Hot Rock,1972.0
6.5,6.401,5150,91,900000,10000000,72,Comedy,en,The Bellboy,1960.0
4.1,5.8,22878,90,31000000,3136000,164,"Adventure, Action",hi,Thugs of Hindostan,2018.0
5.7,5.7,4665,90,4000000,9797098,86,"Horror, Thriller",en,Bad Dreams,1988.0
7.6,7.549,8355,90,1379375,105097,108,"Drama, History",ro,Aferim!,2015.0
5.5,5.222,8878,90,1000000,2057193,84,"Drama, Romance",en,Two Girls and a Guy,1997.0
6.3,6.844,1875,90,7300000,2996763,99,"Fantasy, Adventure",no,The Ash Lad: In Search of the Golden Castle,2019.0
4.7,4.726,11535,90,2000000,3438804,96,"Comedy, Romance",en,Full Frontal,2002.0
6.8,6.728,17382,90,1850000,16540000,175,"Action, Thriller",hi,Karan Arjun,1995.0
7.5,6.794,25570,90,95000,1671445,90,"War, Action, Thriller",tr,The Mountain,2012.0
7.2,6.967,7438,90,821000,2301000,97,"Comedy, Crime, Mystery",en,Shadow of the Thin Man,1941.0
6.9,6.3,9321,90,1000000,223426,90,"Comedy, Drama",en,Love Liza,2002.0
5.5,5.956,3932,90,63300000,248805149,109,"Adventure, Fantasy, Action",zh,Journey to the West: The Demons Strike Back,2017.0
4.1,4.939,4826,90,2500000,10676194,98,"Action, Adventure, Fantasy",en,Hercules,1983.0
6.4,5.983,5609,90,10900000,7725902,100,"Drama, Comedy, Romance",fr,Happily Ever After,2004.0
3.7,4.194,4673,89,1000000,1753979,83,"Horror, Science Fiction",en,Carnosaur,1993.0
7.9,7.2,10158,89,4000000,1680358,132,"Drama, History",en,Matewan,1987.0
7.0,6.798,10971,89,6000000,25059640,106,"Comedy, Drama, Romance",en,The Wood,1999.0
4.1,5.556,2093,89,1400000,769563,80,"Horror, Adventure, Fantasy",en,Shortcut,2020.0
6.7,5.86,11282,89,2500000,548712,108,"Drama, Romance",en,All the Real Girls,2003.0
5.6,6.766,3257,89,8,1988962,105,"Comedy, Fantasy, Romance, Science Fiction",en,Date With an Angel,1987.0
8.0,7.624,10155,89,800000,6792000,105,"Drama, Romance",en,A Patch of Blue,1965.0
7.8,7.337,8315,89,3900000,9000000,143,"Adventure, Drama, Romance",en,Ben-Hur: A Tale of the Christ,1925.0
7.1,6.551,8162,89,11000000,8211952,101,"Adventure, Drama, History",en,Black Robe,1991.0
7.2,6.938,15012,89,5069632,4817642,136,"Mystery, Thriller, Drama",hi,Te3n,2016.0
6.7,6.331,8078,89,9000000,334319,103,"War, Drama, History",en,Welcome to Sarajevo,1997.0
7.4,7.2,9170,89,7000000,106404,101,Drama,en,Lawn Dogs,1997.0
7.3,6.753,7755,89,243000,950000,91,"Crime, Drama",en,The Informer,1935.0
5.8,5.691,5196,89,10000000,18225518,123,"Drama, Action, Thriller, Crime",en,Sugar Hill,1994.0
7.2,6.983,9876,89,450000,2049595,89,"Comedy, Romance",en,Trick,1999.0
6.8,6.8,5698,89,1000000,243550,95,"Adventure, Documentary",en,The Summit,2013.0
7.5,7.347,7588,88,25000000,29000000,144,"Drama, Action, History",zh,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,2011.0
5.7,5.443,5238,88,5000000,9974446,114,"Drama, Thriller, Romance",en,Criminal Law,1989.0
6.6,6.216,9282,88,1500000,626057,85,"Comedy, Drama",en,The House of Yes,1997.0
6.5,6.216,17588,88,4600000,18000000,175,"Comedy, Drama, Romance",hi,Chalte Chalte,2003.0
5.1,4.9,4748,88,3500000,20166000,90,"Action, Adventure, Crime, Drama, Thriller",en,A Force of One,1979.0
6.1,5.528,9968,88,80000000,22900000,172,"Drama, Thriller",en,Beloved,1998.0
6.8,6.335,5398,88,60000,50000,90,"Drama, Romance",es,Stockholm,2013.0
7.2,6.966,16723,88,4400000,7900000,107,"Crime, Thriller, Mystery",hi,Ittefaq,2017.0
1.9,3.489,27273,88,12000000,4922166,90,"Comedy, Romance",en,From Justin to Kelly,2003.0
4.6,5.0,2125,88,108000,57000,86,"Horror, Drama, Thriller",en,Mischief Night,2013.0
6.1,5.983,6031,88,8000000,2877571,106,"Action, Drama, Crime",en,No Man's Land,1987.0
6.7,6.636,5299,87,3350000,8000000,125,"Comedy, Action, Crime",es,Airbag,1997.0
6.7,6.253,7899,87,2000000,30000000,101,"Comedy, Drama",en,Bob & Carol & Ted & Alice,1969.0
5.2,5.04,3805,87,4500000,432671,90,"Action, Horror",en,Romasanta: The Werewolf Hunt,2004.0
5.1,5.0,9291,87,15000000,10443316,93,"Comedy, Drama, Romance",en,Home Fries,1998.0
5.5,5.1,7442,87,14000000,6856989,104,"Drama, Family",en,Bee Season,2005.0
7.4,7.442,5548,87,4000000,2487338,137,"Action, Drama, History",ja,When the Last Sword Is Drawn,2003.0
6.3,6.2,4529,87,10000000,6106178,114,"Drama, Action, Adventure",zh,Warriors of Heaven and Earth,2003.0
6.5,6.402,2931,87,4881000,81350000,123,"Comedy, Romance",zh,Finding Mr. Right,2013.0
5.0,4.96,3307,87,10000000,8667684,90,"Action, Adventure, Comedy, Family",en,Bingo,1991.0
5.0,5.0,5783,87,7000000,1246141,100,Comedy,en,Losin' It,1982.0
5.4,5.7,4482,87,11500000,334748,85,"Horror, Science Fiction",en,Frankenstein Unbound,1990.0
6.2,6.603,4022,87,5800000,25030264,89,Comedy,ru,Six Degrees of Celebration,2010.0
4.2,4.517,3455,87,2570000,4026795,91,"Action, Science Fiction",ru,Mafia: Survival Game,2016.0
6.2,6.431,7478,87,7000000,14011454,95,"Drama, Action, Thriller, Crime",en,In Too Deep,1999.0
6.6,7.5,2028,86,4002313,6,98,"Action, Adventure, Comedy",es,To Rob a Thief,2007.0
5.1,5.494,6012,86,36500000,21834845,115,"Science Fiction, Adventure",ru,The Inhabited Island,2008.0
5.3,4.953,6319,86,17000000,8720000,91,"Action, Adventure, Science Fiction",en,Damnation Alley,1977.0
4.6,5.192,4083,86,800000,2082215,80,Comedy,en,Screwballs,1983.0
4.4,4.797,5840,86,40000000,10959475,93,"Action, Adventure, Thriller",en,Extreme Ops,2002.0
3.5,5.9,1148,86,15000,23000,86,"War, Thriller, Action, Adventure, Mystery, Science Fiction, Drama",en,Operation Seawolf,2022.0
6.4,6.4,14759,86,5750000,10000000,137,"Comedy, Drama",hi,Billu,2009.0
4.8,5.302,519,86,9850941,3503943,86,"Comedy, Family",fr,Little Spirou,2017.0
5.6,6.0,6569,86,10000000,12500000,85,"Comedy, Romance",en,Breakin' All the Rules,2004.0
6.1,6.192,7420,86,18000000,3900000,118,"Science Fiction, Thriller",en,The Manhattan Project,1986.0
7.1,6.599,4849,86,800000,62852,93,"Drama, Romance",en,The Mudge Boy,2003.0
7.8,6.552,27690,86,4500000,4600000,186,"War, Action, Drama, Romance",hi,Lakshya,2004.0
5.5,6.076,1868,85,10500000,22300000,133,"Action, Adventure, Comedy, Crime",ja,Lupin the 3rd,2014.0
6.2,5.947,7408,85,8000000,143451,107,"Action, Crime, Drama, Mystery, Thriller",en,10th & Wolf,2006.0
6.5,5.988,6981,85,1026000,2657000,105,"Mystery, Thriller, Crime",en,Lady in the Lake,1946.0
6.3,6.012,7205,85,17500000,35610100,122,"Crime, Drama, Action, Thriller",en,Sharky's Machine,1981.0
5.4,5.0,5430,85,2500000,15014674,110,"Comedy, Drama, War",en,More American Graffiti,1979.0
6.6,6.759,2936,85,20000000,31244858,142,"Science Fiction, Adventure, Mystery",ja,20th Century Boys 1: Beginning of the End,2008.0
6.4,5.829,9710,85,7000000,7292175,96,"Romance, Comedy, Drama",en,Outside Providence,1999.0
5.9,5.9,3716,85,68490000,193677158,120,"Action, Adventure, Fantasy",zh,The Monkey King 2,2016.0
5.9,5.829,3647,85,7700000,467282,101,"Romance, Thriller, Action",en,Collision,2013.0
5.8,5.8,5567,85,7000000,453079,108,Comedy,en,The Extra Man,2010.0
6.7,6.4,6602,85,1700000,3900000,93,"Comedy, Music, Romance",en,Royal Wedding,1951.0
5.5,5.2,6726,85,5000000,648183,88,"Comedy, Romance",en,The Oh in Ohio,2006.0
7.4,6.8,18836,85,9000000,18130000,135,"Action, Crime, Drama",hi,Kaminey,2009.0
6.3,6.553,2575,85,1900000,35461505,107,"Thriller, Mystery",ko,Hide and Seek,2013.0
6.4,5.253,2781,85,1500000,270934,80,Drama,ru,Everybody Dies But Me,2008.0
6.8,6.988,11958,85,224056,15536328,122,"Action, Drama, History",hi,Mary Kom,2014.0
4.3,4.818,8353,85,300000,29934,91,"Science Fiction, Action, Adventure, Fantasy",tr,The Man Who Saved the World,1982.0
3.0,4.476,5768,84,16000,1000000,66,"Science Fiction, Horror",en,Robot Monster,1953.0
5.8,5.542,4834,84,17610801,7005528,141,"Drama, Fantasy",en,Bathory: Countess of Blood,2008.0
6.2,6.3,4295,84,5000000,12200000,139,"History, Romance",en,Solomon and Sheba,1959.0
2.7,3.702,9227,84,1000000,1576615,100,"Adventure, Science Fiction, Comedy, Family",en,The Garbage Pail Kids Movie,1987.0
7.7,7.036,10695,84,300000,1750211,88,Documentary,en,Murderball,2005.0
7.1,6.685,5597,84,15000000,17101695,130,"Drama, Romance",ru,Hipsters,2008.0
7.6,7.125,6380,84,5500000,3500000,118,Drama,en,The Boys in the Band,1970.0
6.3,5.738,8155,84,16000000,1985001,125,"Drama, Romance",en,Surviving Picasso,1996.0
4.2,5.039,3956,84,10340000,207496,89,"Adventure, Horror, Thriller, Science Fiction",en,Komodo,1999.0
6.3,6.339,3519,84,12823507,6101904,110,"Adventure, Action, Drama",ru,The Duelist,2016.0
7.9,7.3,29870,84,780000,8000000,187,"Romance, Drama, Action",te,Arjun Reddy,2017.0
6.3,6.1,5541,84,19000000,19738015,117,Drama,en,Dad,1989.0
6.1,5.643,5266,84,11000000,7200000,105,"Action, Adventure, Fantasy, War",ru,White Tiger,2012.0
6.8,6.8,17744,84,400000,252000,119,"Romance, Drama, Comedy",hi,Tanu Weds Manu,2011.0
5.8,5.631,595,84,4327440,2513010,97,Comedy,fr,The Morning After,2020.0
6.1,5.952,17533,84,9400000,2200000,150,"Comedy, Drama, Romance",hi,Heyy Babyy,2007.0
6.2,5.881,6570,84,5000000,117463,100,"Comedy, Romance",en,The Big Picture,1989.0
5.7,5.385,5476,84,1500000,1519796,93,"Horror, Thriller",en,Stepfather 2,1989.0
5.3,6.238,3306,84,12000000,7000000,101,"Action, Adventure, Family, Science Fiction",en,Star Kid,1997.0
4.9,6.4,734,83,2000000,6666618,81,"Animation, Adventure, Comedy",de,Moonbound,2021.0
6.7,6.584,4705,83,3900000,208475,96,"Drama, Thriller, Crime",de,The Robber,2010.0
6.8,6.855,7014,83,1738125,1750301,120,Fantasy,en,Prospero's Books,1991.0
7.3,6.6,14425,83,2121476,7557761,113,"Action, Crime, Drama, Thriller",hi,Mardaani,2014.0
6.0,6.2,3185,83,15000000,42213,115,"Thriller, Drama",en,The Forgiven,2018.0
